Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
16972,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,CGAC ,SMS fm CGAC ,05 May 2012,"On 050800 May 2012, SARV-002 latest position at vicinity 5.3 NM east of the shoal and MCS-3008 still anchored inside. The 3 Chinese ves are monitored lying to at the eastern side of the shoal, CMS 75 at vic 1.5 NM SE off South entrance, FLEC 310 at vic 8 NM East off South entrance and CMS 81 at vic 6.5 NM NE off SARV-002. The 7 Chinese fishing ves and 1 Filipino fishing boat still inside the shoal. No additional radar contact monitored by SARV-002 within the vicinity and no unusual movement of CMS ves reported. Wx condition is fair with partly cloudy skies and slightslowly winds prevailing fm 11-16 knots. Visibility is good. Adviced 002 to extend the range of backup radar for better monitoring of incoming contacts.",,,,,,,,,
16973,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,CGAC ,SMS fm CGAC ,05 May 2012,"On 051030 May 2012, SARV 002 proceeded on patrol at vic 2 NM off Northrock to monitor the activities of Chinese fishing ves thereat. A total of 23 Chinese utility boats were observed engaging in trawl fishing and illegal collection of marine resources. The only Filipinofishing boat is still visible inside. MCS 3008 still anchored inside near Southrock. The position of the 3 CMS ves remain lying to at the western side ofthe shoal. The distance of CMS 75, CMS 81 and FLEC 310 are 3.1 NM, 9 NM and 9.8 NM west off the shoal. Wx condition is fair, visibility is good with slight wind and smooth sea. No unusual movement fm the CMS ves and no additional radar contact monitored within the vicinity",,,,,,,,,
16980,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,cdo-0512-043 ,06 May 2012,"Progress Report from Journal Nr. 16971  dtd  05 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region III.Other Details:",,,,,,,"As of 060900H May 2012, SARV 002 located at LAT 15 degs 13.598 mins N,long 117 degs 46.362 mins E on course 122 degs , speed 3.9 kts or at vic 2.2 NE N off North rock, Scarborough Shoal.MCS 3008 still anchored inside the shoal,continue monitoring FOLG Chinese vessels and fishing boats:a. CMS 75 (Zhonggou Haijian) locaed at Lat 15 degs 07.657 mins N ,long 117 degs 52.581 mins E, course 172 degs,speed 4.2 kts,dist 7.6 NM SARV-002b. CMS 81 located at Lat 15 degs 13.600 mins N,long 117 degs  56.068 mins E course 152 degs,speed 4.9 kts,dist 8.8 NM SARV-002c. FLEC 310 located at Lat 15 degs 09.979 mins N,long 117 degs 57.141 mins E course 177 degs 5.7 kts,10.3 NM FM SARV-002.",,
16981,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,SCDO-0521-058 ,07 May 2012,"Progress Report from Journal Nr. 16980  dtd  06 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region III.Action Taken:",,,,,,,,"As of 070400 May 2012, SARV 003 at 7.2 NM South off South rock. MCS 3001 anchored inside the shoal. The two (2) SMS vessels, CMS61 and FLEC 310 are 13.6 NM and 11 NM off South rock respectively. The seven (7) chinese vessels are still inside the shoal with 23 utility boats. Monitored also three (3) undet radar contact at distance of 13.5 NM ,6.3 NM off South rock and new one as of 070400H may 2012, 12NM off South rock respectively. CMS 75 lost contact as off this time. Weather condition,cloudy skies with scattered rainshowers and thunderstorms with southwesterly winds prevailing from 10.11 kts. sea condition: Calm an visibility good.As of 1300H 07 May 12. SARV 003 is presently on patrol at vic 3.9 NM Southeast off North Rock while MCS 3001 is anchored near South entrance inside the shoal. The position of 3 CMS vessel are spread apart with CMS 75 at 1.5 NM near South entrance, CMS 81 at 2.5 NM Southwest of the shoal and FLEC 310 at vic 12.5 East of the shoal. Additional CFV with Bow Nr. 05888 entered the shoal on 0840H and positioned near MCS 3001 increasing the number of CFVs inside to 8 with their 23 utility boats engaged in destructive fishing. Only 2 Filipino fishing boats remain inside the shoal since Fishing vessel San Pedro was monitored going outside and now located at vic 7 NM off Northrock. On 1255h CMS 75 passed through Port quarter of SARV 003 at a distance of 1,200 yds and speed of 16 knots enroute northrock. No radio challenge encountered.Weather  condition: cloudy skies, with SWLY winds prevailing from 5-7 knots Sea condition: calm and visibility good. .",
16984,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,PCGOC ,09 May 2012,"Progress Report from Journal Nr. 16981  dtd  07 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region III.Action Taken:",,,,,,,,"As of 090635H May 2012, SARV 003 latest position is at 6.1 NM NE off South Rock, continue monitoring Chinese vessel in the area, MCS 3001 is still anchored inside the lagoon, There are still 2 CMS and FLEC Chinese vessels in the area: a. CMS 81 and 75 at vic 5.4 NM and 3.9 NM SE from SARV 003 respectively.  b. FLEC 310 and 303 at vic 11NM and 8.5 NM S from SARV 003 respectively.  The seven Chinese fishing vessel and five Filipino F/VS (4 with outrigger and 1 without outrigger) are still inside the lagoon. No harassment and radio challenge from Chinese noted. Weather condition: Partly cloudy skies with Northeasterly y winds calm sea and visibility good.",
16986,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,PCGOC ,09 May 2012,"Progress Report from Journal Nr. 16984  dtd  07 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region III.Action Taken:",,,,,,,,"As of 090930H May12. PH and China ves are positioned at NE and SE off South entrance. SARV-003 latest position at vic 5.3 NM NE off South Rock continuously monitoring the movement of 2 FLEC, 2 CMS and 9 CFV's. No activity monitored on the utility boats as they were moored beside the CFV's inside the lagoon while the 5 Filipino FVs (4 with outrigger and 1 without outrigger) are still inside the lagoon. FLEC-310 and FLEC-303 are positioned near each other at vic 2 NM SE off South entrance, CMS-75 is 2 NM East of South entrance while CMS 81 at 5.9 NM NE off South entrance. MCS-3001 is still anchored inside the lagoon. On 0830h, 1 rubber boat fm FLEC 310 and 2 rubberboats from FLEC 303 were launched and entered the lagoon then moored beside 2 CFV's. No reported harassment nor radio challenge from CMS ves and no aircraft sighted. Weather condition: cloudy skies, calm seas and visibility is good",
16987,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,PCGOC ,09 May 2012,"Progress Report from Journal Nr. 16986  dtd  09 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIAction Taken:",,,,,,,,"As of 1300H today 09 May12. The 4 Chinese ves: FLEC 310, FLEC 303, CMS 75 and CMS 81 are still lying to in their previous position at vic SE off South entrance while SARV 003 changed position and is now located at vic 2.5 NM SE of South entrance near the Chinese ves. There are now 9 CFV's and 5 utility boats operating inside the lagoon while 1 CFV was monitored outside the shoal. Only 2 Filipino FV's were sighted inside the lagoon. Weather condition is fair, sea is calm and visibility is good with northwesterly winds prevailing at 7 kts wind speed. No radio challenge, harassment nor aggressive maneuver observed fm CMS ves. Likewise, no aircraft sighted and no new radar contact monitored within the vicinity. As of 091732H May 12, Eleven (11) Chinese fishing vessels and 4 utility boats located  inside the shoal. SARV 003 is located at 4.7 NM NW off south entrance which is 2.7 NM from anchored MCS 3001. The four (4) Filipino fishing vessels are still in side the shoal. CMS 75 and FLEC 303 still located 4.8 NM and 10.0 NM SE off SARV-003 while CMS 81 is now positioned  8 NM east off SARV-003 and FLEC-310 at 26 NM SW off SARV-003. Another radar contact approaching one (o1) Chinese fishing vessel with COW Nr 09022 at 1.5 NM W off SARV-003 and unidentified radar contact at vic 4.7 NM NW off SARV-003. Weather dash fair, Sea Calm, Visibility Good.Update on Bajo de Masinloc as of 2200h today 09May12. 12 CFV and 4 Filipino FV's are still inside the shoal. utility boats inside the shoal can not be determine due to poor visibility brought by night time. CMS-75, CMS-81 and FLEC-303 still located 7.9 NM, 8.7 NM and 12.8 NM SE off SARV-003 respectively. While FLEC-310 is out of radar range. SARV-003 is located at 4.8 NM North off South Rock which is 3.1 NM from anchored MCS-3001. Both ves are continously monitoring the presence of FLEC, CMS and CFV's. Wx condn fair, calm sea, visibility poor. No harassment/radio challenge, aircraft sighted and no new radar contact reported. Prog rpt to folw, FI. CDO",
16989,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,PCGOC ,10 May 2012,"Progress Report from Journal Nr. 16987  dtd  09 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIAction Taken:",,,,,,,,"As 0f 100400H May 2012 ,PCG SARV-003 position is at 5.6 NM NE Off South Rock, S/Shoal while BFAR MCS 3001 still anchored inside the lagoon. Chinese vessel CMS 75, CMS 81 and FLEC 303 located at vicinity 11 NM, 12 NM and 17 NM from SARV 003, respectively. There are 12 Chinese F/Vs and 4 Filipino F/Vs inside the lagoon. No harassment and radio challenge, aircraft sighted and no new radar contact reported. Weather condition: Partly cloudy skies with newly winds prevailing from 5-6kts, calm sea, visibility poor.As of 0900H today 10May12. SARV-003 is lying to at vic 5.8 NM NE off South entrance while MCS 3001 is still anchored inside the lagoon. Both PH ves are continously monitoring the movement and activities of Chinese ves thereat. There are 3 Chinese ves present in thearea today: CMS 75 located at 1.5 NM SE off South entrance, FLEC 303 is monitored steaming on course 326 deg, spd of 12 kts at a distance 13.5 NM SE offSouth entrance and CMS 81 is lying to at 6 NM NE off South entrance. There are 14 CFV's and 12 utility boats operating inside the lagoon. Likewise, 4 Filipino fishing bancas are inside the lagoon. Wx condition: partly cloudy skies with northwesterly winds prevailing fm 5-7 kts, calm sea, and visibility is good. No harassment/radio challenge from the Chinese, no additional radar contact within the vic and no aircraft sighted.",
16990,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,nOLCOM ,PN ,10 May 2012,"Progress Report to Journal Nr. 16989  dtd  10 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIOn 101800 May 2012, As of 101800H May 2012, SARV 003 at 5.6 NM NE off South Rock, while BFAR MCS 3001 still anchored inside the lagoon. Chinese Ves FLEC 301 and CMS 75 are all positioned at vic NE and SE of South entrance except for CMS 75 that proceeded at vic 3 NM NW off North rock. The previously reported undet radar contact turned out to be Filipino  fishing boats that entered the lagoon thereby increasing their number to 5 from 2 this morning while the number of Chinese fishing vessels remain at 14 with their 12 utility boats observed loaded with giant clams being transported to mother ships. MCS 3001 pers onboard rubber boat  scoured the area of North rock and South rock and around the shoal for more than 4 hrs to verify the reported Chinese flag planted in the shoal with neg result. Rubber secured on 1630H.MCS 3001 pers will continue the search tomorrow. As of 2200H today 10 May12. SARV 003 latest position at 3 NM NE off South Rock. CMS 75 and FLEC 303 is located 7.0 NM 8.1 NM SE from SARV 003 respectively. While CMS 81 is at vic 7.1 NM East from SARV 003. MCS 3001 still anchored inside the shoal. 16 CFV's with more or less 30 utility boats and 6 Filipino FB are still inside the shoal. No radio challenge/harassment and no aircraft sighted.",,,,,,,,,
16991,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,PCGOC ,11 May 2012,"Progress Report to Journal Nr. 16990  dtd  11 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIAction Taken:",,,,,,,,"As of 0000H today 11 May12. SARV 003 latest position at 3.8 NM E by North off South Rock. CMS 75 and FLEC 303 are located 6.7 NM 8.1 NM SE from SARV 003 respectively. While CMS 81 is at vic 6.5 NM East from SARV 003. MCS 3001 still anchored inside the shoal. 16 CFV's and utility boats inside the lagoon cannot be determined due to poor visual contact. The 6 Filipino FB are still inside the shoal.O/a 102326H 1 aircraft sighted, o/a 102345H May 12, 1 sighted and o/a 102352H May 12, 3 aircraft sighted again in the area. 0/a 110000H May 12 two (2) unidentified contact acquired thru radar: 1 contact at vic 9.3 NM NW off 003 and 1 contact at vic 7.3 NM E off 003. No radio challenge/harassment and no aircraft sighted.",
16999,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS  ,11 May 2012,"Progress Report to Journal Nr. 16991  dtd  11 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIOn 111800 May 2012, Latest position of SARV 003 as of 1800H 11 May 12 at vic 5.5 NM SE of South Rock, while MCS 3001 is still anchored at vic 3.9 NM South from SARV 003. Three (3) Chinese Vessels CMS 71, CMS 75 and FLEC 303 positioned at vic 7 NM, 5.9 NM and 10.7 SE from SARV 003 respectively. Latest count of CFV's is 14 with 24 utility boats are still observed while the 26 other utility boats are secured to their mother ship. 4 Filipino FB's are also inside d shoal. Negative sighting of Chinese Destroyer within the vicinity. Visibility in the area is poor due to night time.",,,,,,,,,
17001,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,12 May 2012,"Progress Report to Journal Nr. 16999  dtd  11 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIOn 112000 May 2012, Latest position of SARV 003 as of 2000H 11 May 12 at vic 6.6 NM SE of South Rock while MCS 3001 is still anchored at vic 7.6 NM NW from SARV 003. Three (3) Chinese Vessels CMS 71, CMS 75 and FLEC 303 positioned at vic 16.9 NM NW, 14.4 NM E and 12.6 NM SE from SARV 003 respectively. Latest count of CFV's is 14 but number of utility boats inside the shoal cannot be determined due to poor visual contact brought about by night time. 4 Filipino FB's are inside d shoal. One (1) aircraft sighted flying overboard as of 111957 May 2012. Visibility in the area is poor due to night time. Progress report to follow.",,,,,,,,,
17002,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,11 May 2012,"Progress Report to Journal Nr. 17001 dtd  11 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIOn 112200 May 2012, Latest position of SARV 003 as of 2200H 11 May 12 at vic 5.4 NM SW of South Rock while MCS 3001 is still anchored at vic 6.7 NM NE from SARV 003. Three (3) Chinese Vessels CMS 71 and CMS 75 positioned at vic 15.8  NM and 12.7 NM E respectively while FLEC 303 at vic 10.9 NM SE from SARV 003. Latest count of CFV's is 14 but number of utility boats inside the shoal cannot be determined due to poor visual contact brought about by night time. 4 Filipino FB's are inside d shoal. There is an aircraft sighted flying overhead as of 2027H, 2055H, 2145H (11 May 2012) respectively. Radar contact acquired as of 2045H a tanker vessel SUNNY ORION verified thru Transmitting and Interpreting Service (TIS) is located 12 NM SW of SARV 003 (speed- 12.3 kts course-055 degs). Progress report to follow.",,,,,,,,,
17003,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,12 May 2012,"Progress Report to Journal Nr. 17002 dtd  11 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIOn 120000 May 2012, Latest position of SARV 003 as of 0000H 12 May 12 at vic 4.0 NM SW of South Rock while MCS 3001 is still anchored at vic 5.4 NM NE from SARV 003. Three (3) Chinese Vessels CMS 71, CMS 75 and FLEC 303 are all still in their previous positioned at vic 14.1  NM NE,  9.7 NM E and 9.2 NM SE from SARV 003 respectively. 14 CFV's and their utility boats and 4 Filipino FB's are still inside d shoal. There is another aircraft sighted flying overhead on 2215H (11 May 2012). New radar contact acquired 2330H at vic 21 NM SW from SARV 003. The passing tanker vessel SUNNY ORION lost in radar range on 2315H. No harassment/radio challenge monitored. Wx condition: cloudy skies; sea calm; visibilty poor. Progress report to follow.",,,,,,,,,
17004,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,12 May 2012,"Progress Report to Journal Nr. 17003 dtd  12 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIOn 121600 May 2012, Latest update on Bajo de Masinloc as of 1600H today 12May12. SARV 003 is lying to at vic 7.8 NM SW off South Rock while MCS 3001 is still anchored inside the lagoon. Chinese ves CMS 75 located at 4.5 NM SE ofF South Rock, CMS 71 positioned at vic 7.0 NM ESE off South Rock and FLEC 303 is monitored at 6 NM East off South Rock. On 1420H three (3) CFV's leaving the shoal loaded with their collected giant clams and corals. There are still 11 CFV's with 40 utility boats and 4 Filipino FB's observed inside the lagoon. No aircraft sighted, no new radar contact and no harassment nor radio challenge monitored. Wx condition: cloudy skies with scattered rainshowers, moderate seas and good visibilty. Prog rpt to follow. ",,,,,,,,,
17005,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,12 May 2012,"Progress Report to Journal Nr. 17004 dtd  12 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIOn 121800 May 2012, Latest update on Bajo de Masinloc as of 1800H today 12May12. SARV 003 is lying to at vic 8.3 NM West off South Rock while MCS 3001 is still anchored inside the lagoon. Chinese ves CMS 75, CMS 71 and FLEC 303 are located at vic 3.0 NM, 7.0 NM and 5.0 NM East off South Rock respectively. 11 CFV's and 4 Filipino FB's are still inside the lagoon. No sightings/activities observed on chinese utility boats No aircraft sighted, no new radar contact and no harassment nor radio challenge monitored. Wx condition: Partly cloudy skies, moderate seas and good visibilty. Prog rpt to follow.",,,,,,,,,
17007,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,12 May 2012,"Progress Report to Journal Nr. 17005 dtd  12 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIOn 122000 May 2012, Latest update on Bajo de Masinloc as of 2000H today 12May12. SARV 003 is lying to at vic 8.0 NM SW off South Rock while MCS 3001 is still anchored inside the lagoon. Chinese ves CMS 75, CMS 71 and FLEC 303 are located at vic 6.0 NM, 4.5 NM and 8.0 NM East off South Rock respectively. 11 CFV's and 4 Filipino FB's are still inside the lagoon. No sightings/activities observed on chinese utility boats No aircraft sighted, no new radar contact and no harassment nor radio challenge monitored. Wx condition: Partly cloudy skies, moderate seas and good visibilty. Prog rpt to follow.",,,,,,,,,
17008,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,12 May 2012,"Progress Report to Journal Nr. 17008 dtd  12 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIOn 122200 May 2012, Latest update on Bajo de Masinloc as of 2200H today 12May12. SARV 003 is lying to at vic 5.0 NM SW off South Rock while MCS 3001 is still anchored inside the lagoon. Chinese ves CMS 75, CMS 71 and FLEC 303 are located at vic 6.5 NM, 5.0 NM and 8.0 NM East off South Rock respectively. 11 CFV's and 4 Filipino FB's are still inside the lagoon. Three (3) aircraft sighted at the vicinity on 2015H. No sightings/activities observed on chinese utility boats. No new radar contact and no harassment nor radio challenge monitored. Wx condition: Partly cloudy skies, moderate seas and good visibilty. Prog rpt to follow.",,,,,,,,,
17009,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,SCDO-0512-111 ,13 May 2012,"On 130200 May 2012, Latest update of SARV as of 130200 May 12, re Scarborough Shoal. Ref Txt Msg from PCGAC o/a 130539H May 12. PCG SARV 003 is lying to at vic 3.9 NM SW off South rock while MCS 3001 is still anchored inside the lagoon. Chinese ves CMs 75, CMS 71 and FLEC 303 are located at vic 10 NM, 12 NM and 15.5 NM East of South rock respectively. The 11 CFV’s and four (4) Filipino FB’s are still inside the lagoon. O/a 130117H May 2012, three (3) aircraft's sighted in the area. No sightings/activities observed on Chinese utility boats. No new radar contact and no harassment or radio challenge monitored. Wx condition: partly cloudy skies, moderate seas and good visibility.",,,,,,,,,
17015,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,SMS FM pcgoc ,14 May 2012,"Progress Report from Journal Nr. _______________  dtd ____________, re Intrusion at Baloganon, MASINLOC, ZAMBALES, Region III.On 130700 May 2012,  Latest update of SARV as of 130600H May 2012 re Scarborough Shoal. Ref Txt Msg fm PCGAC o/a 130753H May 12. PCG SARV 003 is lying to at vic 4.8 NM SW off South Rock while MCS 3001 is still anchored inside the lagoon. Chinese vessels CMS 75, CMS 71 and FLEC 303 are located at vic 4 NM, 3 NM and 10 NM East off South Rock respectively. The 11 CFV’s and 4 Filipino FB’s are still inside the lagoon. No sighted aircraft, No sightings/activities observed on Chinese utility boats. No new radar contact and no harassment or radio challenge monitored. Wx condition: partly cloudy skies with scattered rain shower. Moderate seas and good visibility.Update on Bajo de Masinloc as of 1400H today 13 May 12: SARV 003 is lying to at vic 3 NM West off North Rock while MCS 3001 is still anchored inside the lagoon. Chinese ves CMS 75 and CMS 71 located at vic 2 NM Southeast off South Rock and 5 NM  East  of South Rock respectively while FLEC 303 is located at vic 4 NM NE off South Rock. 11 CFV's  and 34 Chinese utility boat observed seems preparing for fishing and one have seen loaded with giants clams.4 Filipino FB's are still inside the lagoon. No sighted aircraft..1 new radar contact was monitored as of 1300H, Chinese Cargo ves Lanhaixhri xure lost target in radar. no harassment nor radio challenge monitored. Wx condition: cloudy skies with scattered rainshower and southeasterly wind with rough seas visibilty is poor.Update on Bajo de Masinloc as of 1600H today 13 May 12: SARV 003 is lying to at vic 3 NM West off North Rock while MCS 3001 still anchored inside the shoal. MCS 3008 as of 1415H  entered lagoon and drop anchored o/a 1450H. Chinese ves CMS 75 and CMS 71 located at vic 2 NM Southeast off South Entrance and  1.5 NM  South off South Rock respectively while FLEC 303 is located at vic 4.5 NM E off South Entrance. 11 CFV's  and 34 Chinese utility boats fishing appeared to be destructive to the sea bed of the shoal. 3 Filipino FB's are still inside the lagoon. No sighted aircraft. No any radar contact monitored in the area. no harassment nor radio challenge monitored. Wx condition: cloudy skies with scattered rainshower and southeasterly wind with rough seas  visibilty is poor",,,,,,,,,
17018,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM , ,14 May 2012,"Progress Report to Journal Nr. 17015 dtd  13 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIAction Taken:",,,,,,,,"As of 0800H today 14 May 12: SARV 003 is lying to at vic 6.6 NM Southwest off South Rock while  MCS 3008 is anchored inside the shoal. Chinese ves CMS 75 and CMS 71 are located at vic 10.9 NM  North East off South entrance and at  vic 12.8 NM  North East off South entrance respectively. FLEC 303 is located at vic 13.2 NM East off Sarv 003. 11 CFV's are inside the shoal and 5 CFV's utility boats. 4 Filipino FB's are still inside the shoal. No sighted aircraft. No radar contact monitored in the area. no harassment nor radio challenge monitored. Wx condition: cloudy skies with scattered NE'ly wind prevailing from 24-25 kts, rough seas  visibilty is good.As of 1200H today 14 May 12: SARV 003 lying to at vic 1.9 NM Northwest off North Rock. MCS 3008 is anchored inside the lagoon. Chinese ves CMS 75, CMS 71 and Flec 303 are located at vic 1 NM East off South entrance, vic 6.4 NM SouthEast off South entrance and  FLEC 303 is located at vic 6.4 NM NorthEast off South Entrance respectively. 11 CFV's are inside the lagoon and 31 sighting of CFV's utility boats observed. 2 Filipino FB's are still inside the lagoon. No sighted aircraft. No any radar contact monitored in the area. No harassment nor radio challenge monitored. ",
17019,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,PCGOC ,15 May 2012,"Progress Report to Journal Nr. 17018 dtd  14 May 2012, re Intrusion at Bato, PALAUIG, ZAMBALES, Region IIIAction Taken:",,,,,,,,"As of 1200H today 14 May 12: SARV 003 lying to at vic 1.9 NM Northwest off North Rock. MCS 3008 is anchored inside the lagoon. Chinese ves CMS 75, CMS 71 and Flec 303 are located at vic 1 NM East off South entrance, vic 6.4 NM SouthEast off South entrance and  FLEC 303 is located at vic 6.4 NM NorthEast off South Entrance respectively. 11 CFV's are inside the lagoon and 31 sighting of CFV's utility boats observed. 2 Filipino FB's are still inside the lagoon. No sighted aircraft. No any radar contact monitored in the area. No harassment nor radio challenge monitored.As of 150600H May 2012, SARV 003 lying to a vic 9.6 NM NE of North rock. MCS 3008 is anchored inside the lagoon, Chinese ves CMS 75,CMS 71 and FLEC 303 are located at vic 2.5 NM East off South Rock,vic 13 NM NE off North Rock and vic 5 NM NE of South rock. 11CFV’s are inside the lagoon and  no sightings of CFV’s utility boats observed. 3 Filipino FB’s are still inside the lagoon. No aircraft sighted. No radar contact monitored in the area. No harassment or radio challenge monitored. Weather condition: Cloudy skies and Slowly wind from 15-16 kts, moderate to rough seas visbility is poor.",
17022,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,pcgoc ,15 May 2012,"Progress Report from Journal Nr. 17019 dtd 15 May 2012 re Intrusion at  Bato,  Palauig, ZambalesAction Taken:",,,,,,,,"Update on Bajo de Masinloc as of 1000H today 15 May 12: Ref: SMS frm PCGOC dtd 15 May12, SARV 003 lying to at vic 2.6 NM Northeast  from North Rock. MCS 3008 is anchored inside the lagoon. Chinese ves CMS 75, CMS 71 and Flec 303 are located at vic 1 NM from south entrance, vic 6.5 NM southwest off South Rock and vic 3.2 NM North off North Rock. 12 CFV's are inside the lagoon and 15 sighting of CFV's utility boats observed. 4 Filipino FB's are still inside the lagoon. No aircraft sighted. No radar contact monitored in the area. No harassment nor radio challenge monitored. Wx condition:  cloudy skies and SELY wind  from 24-26 kts, moderate to rough seas  visibilty is poor.  As of 1200H same day SARV 003 lying to at vic 1.8 NM Northeast  from North Rock. MCS 3008 is anchored inside the lagoon. Chinese ves CMS 75, CMS 71 and Flec 303 are located at vic 1.2 NM from south entrance, vic 4.5 NM Northwest off South entrance and vic 5 NM North off North Rock. 12 CFV's are inside the lagoon and 29 sighting of CFV's utility boats observed. 4 Filipino FB's are still inside the lagoon. No aircraft sighted. No radar contact monitored in the area. No harassment nor radio challenge monitored. Wx condition:  cloudy skies and SELY wind  from 05-08 kts, rough seas  visibilty is poor. For info and prog rpt to follow",
17024,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,"hpn, pn ",16 May 2012,"Progress Report from Journal Nr. 17022 dtd 15 May 12, re Intrusion  at Bato, Palauig , Zambales, , , .Action Taken:",,,,,,,,"SARV 003 Lying to at vic 4.9 NM SE Off North Rock. MCS 3008 is an anchored inside the lagoon. Chinese ves CMS 75, CMS 71 and FLEC 303 are located at vic 4.8 NM NE off South Rock, vic 9.2 NM NE off South Rock  and vic 5 NM NE OFF North Rock Respectively. 10 CFV's are inside the lagoon and no sightings of utility boats. one (1) Filipino FB, still inside the lagoon, No aircraft sighted, No radar contact monitored in the area, No harassment nor Radio Challenge monitored, wx condition: cloudy skies with scattered rainshowers and slowly wind from 13-14 kts, rough seas visibility is poor.",
17026,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,16 May 2012,"Progress Report from Journal Nr. 17024 dtd 16 May 12, re Intrusion  at Baloganon, Masinloc, Zambales, , , .Action Taken:",,,,,,,,"AE 891 arrived in Bajo de Masinloc and now  positioned 1.1 NM near  SARV 003 at vic 5.6 NM SE off Northrock. MCS 3008still anchored inside d lagoon. On 0915h, PCG Islander sighted in the area and departed on 0935h. The Filipino FB already left the area as per adviced by MCS 3008 icow BFAR fishing ban in the shoal. However, there are still 10 CFV's and 22 utility boats inside the lagoon engaged in destructive fishing. The 3 Chinese ves are still in the area, CMS 75 positioned 1.2 NM East off South entrance, CMS 71 at vic 7 NM NE off South entrance and FLEC 303 at vic 8NM NW off Northrock. Wx condition, cloudy skies  with rough sea and poor visibility. no radio challenge nor aggressive maneuver fm the chinese. Progress report to follow.",
17027,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,16 May 2012,"Progress Report from Journal Nr. 17027 dtd 16 May 12, re Intrusion  at Baloganon, Masinloc, Zambales, , , .Action Taken:",,,,,,,,"Update on Bajo de Masinloc as of 1800H today 16 May 12: PCG ves AE 891 is lying to at vic 4.7 NM Northeast off North Rock  while MCS 3008 is still anchored inside the lagoon. Chinese ves CMS75, CMS 71 and Flec 303 are located at vic 4.5 NM East off North Rock, vic 3.8 NM Southeast off South entrance and vic 2.5 NM East off North rock respectively. 13 CFV's are monitored inside the lagoon with 7 utility boats as usual activities during day time in which thier methods of fishing appeared to be destructive to the seabed of the shoal. 1 Filipino FB being escorted by MCS 3008 out of the lagoon. No aircraft sighted, no new radar contact monitored in the area, no harassment nor radio challenge from the Chinese monitored. Wx condition:  cloudy skies with NWLY winds  from 12-14 kts, rough seas and good visibility. Progress report to follow.",
