year,jxid,doi_iso,doi_us,toi_iso,region,province,municipality,barangay,sitio,GC2013,GC2013M,LON,LAT,utmgrid,category,operation,incident,rebel_group,affil_class,initiated,firefight_mins,govtkia,govtwia,rebelkia,rebelwia,captured,apprehended,surrendered,civkilled,civwounded,civtarget,grudge,internal_inc,hpfagain,lpfagain,hpfalost,lpfalost,division,brigade,battalion,elite,special_forces,scout_rangers,sot,regular,local,chdf,caa,cvo,intel,recon,marines,mech,police,govtsize,cmdrank,rebelsize,armsgain,armslost,totcas,govtcas,rebelcas,civcas,lethalinc,capprehend,rebel_attack,govtinc,rebelinc,jxid.1,journal_extract,uid,cn,alt_id,jnmbr
2012,2012-M3JX,'2012-08-15,'08/15/2012,'16:20,CARAGA,SURIGAO DEL SUR,SAN MIGUEL,MAGROYONG,.,P166816010,M6816,126.06733,8.94131,.,.,COMBAT,SHOOTING INCIDENT,LE,CRIMINAL,ENEMY,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,4,0,0,1,1,0,0,1,0,1,0,0,2012-M3JX,"On 151620 Aug 2012, SSg Oscar A Clapero (Inf) PA, an organic personnel of 58IB, 4ID, PA was shoot to death by four (4) unidentified suspects using caliber .45  and 9mm pistol at vic Purok 6, Brgy Magroyong, San Miguel, Surigao del Sur. The victim sustained multiple gunshot wounds in any part of his body that caused his untimely death. Afterwhich, the said armed group withdrew towards unknown direction.",2012-08-062,.,FSRR_2012_768,EMC08137
2012,2012-W7B9,'2012-08-15,'08/15/2012,'13:00,ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,GUIPOS,POBLACION,.,P097343000,M7343,123.33118,7.74026,.,.,COMBAT,SURRENDER,LE,CRIMINAL,GOVERNMENT,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BATTALION,LTC,1,0,0,0,0,0,0,0,0,0,0,0,2012-W7B9,"On 151300 Aug 2012, a certain Roland Candao Alyos @JAYLORD, 22 years old, PSRL (1st Qtr 2012) member of squad 1, SECOM-FELICIANO “A”, WMRPC and a resident of  So Quebranza, Bgy Kahayagan, Bayog, ZDS voluntary surrendered without firearm to LTC VICTOR D TANGGAWOHN INF (GSC) PA, Commanding Officer, 53IB at Hqs, 53IB, 1ID, PA Camp Major David P Sabido, Bgy Poblacion, Guipos, ZDS through the effort of COLT 532, Intel Pltn led by Pfc Elvies Delos Reyes 827192 (Inf) PA, Intel operative.",2012-08-060,.,FSRR_2012_764,18311
2012,2012-7CGQ,'2012-08-15,'08/15/2012,'15:35,ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,BUUG,COMPOSTELA,.,P098302005,M8302,123.06374,7.70882,.,.,COMBAT,HARASSMENT,.,UNIDENTIFIED,ENEMY,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,PLATOON,CPT,0,0,0,1,1,0,0,1,0,1,0,0,2012-7CGQ,"On 151535 Aug 2012, Elements of HHC, 53IB and 12MICO, 1MIB, 1ID, PA led by CPT RAFAEL L BALINCAMAYA JR (INF) PA, Operations Officer, while conducting Leader’s Recon at vic Bgy Compostela, Buug, ZSP  encountered  undetermined numbers of  armed men believed to be Local Communist Movement (LCM).  Firefight lasted for almost thirty (30) minutes.",2012-08-061,.,FSRR_2012_765,18308
2012,2012-5FCH,'2012-08-16,'08/16/2012,'14:15,AUTONOMOUS REGION IN MUSLIM MINDANAO,MAGUINDANAO,SHARIFF AGUAK,.,.,P153808000,M3808,124.46703,6.86101,GC 51N XH 52996028,.,COMBAT,ENCOUNTER,BIFF,EXTREMIST,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,,0,0,0,0,0,0,0,0,0,0,0,0,2012-5FCH,"On 161415 Aug 2012, Operating troops of ""A"" Coy and ""B"" Coy, 68IB, 2ID, PA and Pltn (-) 11SFC, 5SFBn, SOCOM, PA assaulted Hill 261 at vic GC 51N XH 52996028, Brgy Talibadok,   Datu Hoffer, Maguindanao. Brief firefight ensued between the BIFF and Government troops and After which, the enemy scampered towards northwest direction. Troops occupied the hilltop at about 1445H sameday and discovered hundreds of empty shell of cal 7.62mm M14, cal 5.56mm M16, cal .30 Garand, 40mm/M203 and M60 linked on the enemy position at vicinity hill 261.",2012-08-064,.,FSRR_2012_769,EMC08144
2012,2012-9UY7,'2012-08-16,'08/16/2012,'23:30,AUTONOMOUS REGION IN MUSLIM MINDANAO,MAGUINDANAO,GUINDULUNGAN,BAGAN,.,P153825002,M3825,124.38135,6.94478,.,.,COMBAT,HARASSMENT,BIFF,EXTREMIST,GOVERNMENT,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BATTALION,LTC,0,0,0,3,3,0,0,1,0,0,0,0,2012-9UY7,"On 162330 Aug 2012, TCP of 6IB situated at vic 51NXH 546683  Bagan Det.  Brgy Bagan, Guindulungan, Mag was harassed by undetermined number of armed men believed to be BIFF.",2012-08-065,.,FSRR_2012_770,EMC08147
2012,2012-EA27,'2012-08-17,'08/17/2012,'07:35,NORTHERN MINDANAO,LANAO DEL NORTE,KAUSWAGAN,TINGINTINGIN,.,P103507012,M3507,124.12846,8.15529,.,.,COMBAT,SHOOTING INCIDENT,LE,CRIMINAL,ENEMY,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,1,0,1,0,0,2012-EA27,"On 112300 Aug 2012, Four (4) SCAAs of DCoy, 5IB while guarding at tower Nr 22, vicinity Brgy Tingin-tingin, Kauswagan, LDN a certain SCAA Abinal P Sultan, sighted  someone's approaching the tower and fired to the approaching person where they are emplaced. Afterwhich, he immediately approached the person but not knowingly it was found that it was SCAA Hadji Amer P Marohombsar an on off duty status.",2012-08-066,.,FSRR_2012_774,18838
2012,2012-BKNJ,'2012-08-17,'08/17/2012,'10:20,BICOL,MASBATE,DIMASALANG,CALABAD,.,P054108009,M4108,123.84878,12.17412,.,.,COMBAT,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,SGT,10,0,0,0,0,0,0,0,0,0,0,0,2012-BKNJ,"On 171020 Aug 2012, Platoon from CCoy, 9IB, 9ID, PA led by Sgt Pascual PA encountered MOL 10 NPAs while on combat operation at Vicinity Brgy Rizal, Dimasalang, Masbate. Firefight lasted for about 5 minutes, afterwhich, the enemy withdrew towards Brgy Mongahay, Uson and Brgy Calabad, both of Dimasalang, Masbate. Neg casualty was reported.",2012-08-067,.,FSRR_2012_771,18320
2012,2012-U5ER,'2012-08-17,'08/17/2012,'14:30,EASTERN VISAYAS,SAMAR,SAN JOSE DE BUAN,HAGBAY,.,P086014007,M6014,124.99425,12.02115,.,.,COMBAT,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,2LT,15,0,0,1,1,0,0,1,0,0,0,0,2012-U5ER,"On 171430 Aug 2012, Scout Pltn from HHCoy, 87IB under 2LT VERNIEL D SEMBLANTE PA encountered MOL fifteen (15)  NPA members  while on combat clearing operation at  vicinity Brgy Hagbay, San Jose de Buan, Samar. Firefight lasted for ten (10) minutes afterwhich the enemy withdrew to different directions.",2012-08-068,.,FSRR_2012_772,18323
2012,2012-4MXM,'2012-08-17,'08/17/2012,'16:30,ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,MALANGAS,PALALIAN,.,P098308026,M8308,123.03246,7.66027,.,.,COMBAT,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TEAM/SQUAD,1LT,30,0,0,0,0,0,0,0,0,0,0,0,2012-4MXM,"On 171630 Aug 2012, Two (2) sections from 14SRC, 4SRBn under 1LT ELEOSIDA PA And 1LT FUTALAN PA  encountered by MOL Thirty (30) NPAs of WMPRC at vicinity Brgy Palian, Malangas, Zamboanga Sibugay Province. Firefight lasted for fifteen (15) minutes afterwhich, the enemy withdrew towards Southeast direction. No casualty was reported.",2012-08-069,.,FSRR_2012_773,18317
2012,2012-CE7G,'2012-08-18,'08/18/2012,'07:00,CARAGA,AGUSAN DEL SUR,VERUELA,BINONGAN,.,P160313001,M0313,125.97517,8.02285,.,.,INTELLIGENCE,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,2012-CE7G,"On 180700 Aug 2012, Belated report: On 180700 Aug 12, Rito Ogong Acua @ ONDO, CO, SDG, F3, SMRC, 27 years old and a resident of Purok 4, Brgy New Dalaguet, Montevista, Compostela Valley, together with his party wife, Fe Gipulan Mariñas @ MARICEL, Member Abe, Primera, SDG, F3, SMRC and a resident of Purok 5, Brgy Binungan, Veruela, Agusan del Sur, voluntarily surrendered without firearms to COLP 1101, 101MIC, 10MIB at Poblacion, Montevista, Compostela Valley.",2012-08-071,.,FSRR_2012_776,EMC08179
2012,2012-SNAJ,'2012-08-18,'08/18/2012,'06:30,CARAGA,AGUSAN DEL SUR,TRENTO,TUDELA,.,P160312013,M0312,126.17557,8.13456,.,.,COMBAT,SHOOTING INCIDENT,LE,CRIMINAL,ENEMY,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,1,0,1,0,0,2012-SNAJ,"On 180530 Aug 2012, CAA Ellasulo P Anino AS-GO7-000010, 24 years old, single assigned with Delta Coy, 23IB, 4ID, PA and place duty 41st MIC, 4MIB, 4ID, PA was shot to death during the raid conducted by the composite team of RIU, PRSC, ADS, PPSC and MPS, Trento ADS led by PSUP DUNGO at the residence of Mr Malaspina at Purok 2, Brgy Tudela, Trento Agusan del Sur.",2012-08-070,.,FSRR_2012_777,EMC08171
2012,2012-PTUH,'2012-08-18,'08/18/2012,'15:30,DAVAO,DAVAO DEL SUR,DAVAO CITY,MALABOG,.,P112402065,M2402,125.49537,7.28088,.,.,COMBAT,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,.,.,.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,20,3,0,0,0,0,0,0,0,0,0,0,2012-PTUH,"On 181530 Aug 2012, section 4/15SRC led by SSg Victor P Langanay 816078 (Inf) PA encountered MOL twenty (20) NPA believed to be members of PBC 1, SMRC at vicinity Sitio Balugo (51NYJ 687155), Brgy Malabog, Paquibato District, Davao City. Firefight lasted for about twenty (20) minutes. Afterwhich, the enemy withdrew towards northeast direction.",2012-08-072,.,FSRR_2012_775,EMC08164
2012,2012-RG9V,'2012-08-19,'08/19/2012,'13:30,NORTHERN MINDANAO,BUKIDNON,CITY OF MALAYBALAY,BARANGAY 10 (POB.),.,P101312053,M1312,125.10466,8.14029,.,.,COMBAT,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,.,.,.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,BRIGADE,COL,4,2,0,0,0,0,0,0,0,0,0,0,2012-RG9V,"On 191310 Aug 2012, A certain Rommel Subog @ TOTOY, team leader, team ABE, SPP3 together with Unday Mantiguhan @ BOBBY, TM Ldr, SPP3; Luvino Gutong @ JHONNY and Junrey Tibalaw @ SAMMY, both member SPP3 all of GF 6, NCMRC voluntarily surrendered to COL JAMES V JACOB INF (GSC) PA, OIC, 403Bde bringing along with them one (1) Cal. 45 Pistol (Colt Mark IV) serial Nr 055487 with one (1) live ammo and one (1) Cal 38 Revolver through the joint efforts of Intel operatives of 403Bde and 8IB at H403Bde, Camp Osito D Bahian, Malaybalay City.",2012-08-074,.,FSRR_2012_779,EMC08170
2012,2012-3N22,'2012-08-19,'08/19/2012,'11:00,AUTONOMOUS REGION IN MUSLIM MINDANAO,MAGUINDANAO,DATU UNSAY,MAITUMAIG,.,P153827004,M3827,124.43684,6.92492,GC 51N XH 538635,.,COMBAT,RECOVERY,BIFF,EXTREMIST,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,TEAM/SQUAD,SGT,0,4,0,0,0,0,0,0,0,0,0,0,2012-3N22,"On 191100 Aug 2012, Sniper Team of 5SFBn, SOCOM, PA led by Sgt Dela Cruz (Inf) PA, based at Hill 224, So Kyamco, Brgy Maitumaig, Datu Unsay, Maguindanao while conducting Special Reconnaissance (SR) at vic GC 51N XH 538635 Dino Farm, Sitio Kyamko, Brgy Maitumaig, Datu Unsay, Maguindanao spotted an unusual sack at vic GC 51N XH 539639, operating troops immediately search for possible abandoned firearms by members of BIFF in the area.",2012-08-073,.,FSRR_2012_780,EMC08173
2012,2012-VJ36,'2012-08-19,'08/19/2012,'18:30,EASTERN VISAYAS,NORTHERN SAMAR,BOBON,SAN ISIDRO,.,P084803015,M4803,124.54249,12.51238,.,.,COMBAT,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,SECTION,CPT,1,0,0,0,0,0,0,0,0,0,0,0,2012-VJ36,"On 191830 Aug 2012, Certain Jennifer Laguares Lorezo @ Melyn/Yuna, PG/Medical of 1st Sqd, SDG, NSPPC, PSR LISTED, 29 YO and a resident of Brgy San Isidro, Bobon, NSamar, revolutionary wife of Leroy Rotamola Lorezo @ In-In, voluntarily surrendered thru the effort of COLT 20IB, SPOT8-1, MIG8 and 803Bde led by CPT Fabian A Ranit JR PA, BDE S2, at H803Bde Catarman, NSamar. Subject is now undergoing custodial debriefing and accommodated for custody at H803Bde.",2012-08-075,.,FSRR_2012_778,cc2012375
2012,2012-QJJ5,'2012-08-20,'08/20/2012,'09:10,EASTERN VISAYAS,SAMAR,SAN JOSE DE BUAN,BARANGAY 2 (POB.),.,P086014011,M6014,125.0169,12.04333,.,.,COMBAT,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,2LT,0,0,0,1,1,0,0,1,0,0,0,0,2012-QJJ5,"On 200910 Aug 2012, SP(-)/HHC/87IB under 2LT VERNIEL D SEMBLANTE (INF) PA composed of one (1) officer and eighteen (18) EP while conducting combat operation encountered undet number of CTs at vicinity 51P YP169306, So. San Pedro, Pob 2, San Jose de Buan, Samar.",2012-08-076,.,FSRR_2012_781,18334
2012,2012-UDH6,'2012-08-21,'08/21/2012,'23:30,AUTONOMOUS REGION IN MUSLIM MINDANAO,MAGUINDANAO,GUINDULUNGAN,BAGAN,.,P153825002,M3825,124.38135,6.94478,.,.,COMBAT,HARASSMENT,BIFF,EXTREMIST,ENEMY,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BATTALION,LTC,0,0,0,0,0,0,0,0,0,1,0,0,2012-UDH6,"On 212330 Aug 2012, Command Group of 6IB under LTC GONGONA INF (GSC) PA, CO, 6IB, PA stationed at vicinity Brgy Bagan, Guindulungan, Mag was harassed by undetermined number of armed men believed to be BIFF. The firefight lasted for about five (5) minutes.",2012-08-080,.,FSRR_2012_785,EMC08186
2012,2012-QUYU,'2012-08-21,'08/21/2012,'09:45,BICOL,SORSOGON,BULAN,ABAD SANTOS,.,P056203002,M6203,123.93558,12.68087,GC 003022,.,COMBAT (AFP w PNP),ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,20.0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,PLATOON,1LT,15,3,0,0,0,0,0,0,2,0,0,0,2012-QUYU,"On 210945 Aug 2012, OOA 210945 August 2012, joint elements of  Sorsogon Provincial Public Safety Company (SPPSC) composed of Colt/HHC, 31IB, 9ID, PA &  “C” Coy, 31IB, 9ID, PA under 1LT RORY P ESICO (INF) PA and one (1) Sqd of 2nd Platoon under P/INSP RUFINO S NOOG PNP while conducting intel/combat operations at vicinity Brgy Abad Santos, Bulan, Sorsogon (GC 003022) apprehended two (2) persons believed to be members of PYG KOMPROB",2012-08-079,.,FSRR_2012_783,18845
2012,2012-FQ26,'2012-08-21,'08/21/2012,'05:00,SOCCSKSARGEN,SULTAN KUDARAT,PRESIDENT QUIRINO,BAGUMBAYAN,.,P126510001,M6510,124.69308,6.77373,GC 51N XH 88351 5002,.,COMBAT,HARASSMENT,LE,CRIMINAL,ENEMY,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,1,0,1,0,0,0,0,0,0,PLATOON,SGT,0,0,0,0,0,0,0,0,0,1,0,0,2012-FQ26,"On 210500 Aug 2012, Spot Report: On or about 210500H August 2012, undetermined number of fully armed lawless group led by Sukarno Hamdan @ Sheik harassed the Bagumbayan Detachment of 9th SK CAA Company, Charlie Company, 38CBn, 6ID, at vic GC 51N XH 88351 50027, Barangay Bagumabayan, President Quirino, Sultan Kudarat.",2012-08-077,.,FSRR_2012_782,EMC08182
2012,2012-U7PP,'2012-08-21,'08/21/2012,'07:00,CARAGA,SURIGAO DEL SUR,LINGIG,BOGAK,.,P166812004,M6812,126.38452,8.01184,.,.,SOT_PDT,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEAM/SQUAD,,2,0,0,0,0,0,0,0,0,0,0,0,2012-U7PP,"On 210700 Aug 2012, Two (2) NPA voluntarily turned themselves without firearms to PDT 4/B/67IB at vic Sitio Pamian, Brgy Bogac, SDS, SDS.",2012-08-078,.,FSRR_2012_784,EMC08286
2012,2012-PF3A,'2012-08-22,'08/22/2012,'09:05,AUTONOMOUS REGION IN MUSLIM MINDANAO,BASILAN,TIPO-TIPO,TIPO-TIPO,.,P150706000,M0706,122.1613,6.53589,.,.,COMBAT,"ATTACK, LAND MINE",LE,CRIMINAL,ENEMY,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,PLATOON,SGT,0,0,0,0,0,0,0,0,0,1,0,0,2012-PF3A,"On 220905 Aug 2012, Pltn of 10SRC under Sgt Perfecto Ignacio (Inf) PA while establishing  Rouste Secutiry (RS) for RDI/BCR construction, triggered a landmine/IED at Brgy Tipo-tipo, Tipo, BP. No casualty was reported.",2012-08-086,.,FSRR_2012_791,18844
2012,2012-6K4G,'2012-08-22,'08/22/2012,'09:00,DAVAO,DAVAO ORIENTAL,LUPON,SAN ISIDRO,.,P112507029,M2507,126.08908,6.95867,.,.,SOT_PDT,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEAM/SQUAD,1LT,2,0,0,0,0,0,0,0,0,0,0,0,2012-6K4G,"On 220900 Aug 2012, two NPA members identified as Federico Paderog Y Bordaje @ Pedring, Member of Team Baking, Segunda Squad of SRGU and Eric Salvador Y Bordaje @ Jimuel, Team Leader, Team Abe, Primera Squad, F18, SMRC voluntary turned themselves without firearms to PDT 1 and 2 of Alpha Coy, 28IB under 1LT FRANCISCO C LINGAT III PA at So Barrio Site, Brgy San Isidro Lupon, Davao Oriental.",2012-08-085,.,FSRR_2012_790,EMC08197
2012,2012-RF4U,'2012-08-22,'08/22/2012,'08:00,CORDILLERA,KALINGA,CITY OF TABUK,DAGUPAN CENTRO (POB.),.,P143213029,M3213,121.47917,17.48128,.,.,COMBAT,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,2012-RF4U,"On 220800 Aug 2012, A ceratin Leo  Ping-at Y Tul-ag @ Banjo of Sitio Dilag, Brgy Dagupanj, Tabuk City, Kalinga a watch listed # 25 in Mt Province of OB 1st qtr 2012, with the position  of vice platoon leader, of Kalinga Province, voluntarily surrendered without firearms to the joint elements of JAPIC-P memkbers of 503rd Bde, 5ID, PA.",2012-08-083,.,FSRR_2012_788,18852
2012,2012-XX39,'2012-08-22,'08/22/2012,'20:15,NORTHERN MINDANAO,MISAMIS ORIENTAL,LAGONGLONG,GASTON,.,P104313003,M4313,124.83734,8.82372,GC 51PYK 015 769,.,COMBAT,HARASSMENT,LE,CRIMINAL,ENEMY,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,1,0,1,0,0,0,0,0,0,SECTION,,20,0,0,0,0,0,0,0,0,1,0,0,2012-XX39,"On 222015 Aug 2012, On or about 222015 August 2012, CAA Ronel Rimadavia MN-A-050257 PA, one of the detailed sentinel of 12th MOCAA Company (PB Bunal), Alpha Company, 23IB (CAFGU) stationed at GC 51PYK 015 769, Brgy Bunal, Salay, Misamis Oriental under SSg Porferio C Luzano (Inf) PA, noticed unnecessary noise from north of his post. Sensing danger, CAA Rimadavia fired shots towards the direction of the noise that was retaliated by gunfires from MOL twelve (12) NPA’s believed to be members of GF 4B, NCMRC under unidentified leader. Sporadic exchange of fires lasted for about one (1) minute.",2012-08-087,.,FSRR_2012_786,EMC08206
2012,2012-9JKT,'2012-08-22,'08/22/2012,'06:45,CAGAYAN VALLEY,NUEVA VIZCAYA,ALFONSO CASTAÑEDA,GALINTUJA,.,P025015002,M5015,121.38419,15.90039,.,.,COMBAT,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,30.0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,1LT,15,2,0,1,1,0,0,1,0,0,0,0,2012-9JKT,"On 220645 Aug 2012, one (1) section under 2LT PAGADUAN PA and one (1) section under 1LT LAURO PA encountered MOL (15) NPAs at vicinity Sitio Dilactan, Brgy Galintuja, Alfonso Castañeda, Nueva Vizcaya. Firefight lasted for about 30 minutes, enemy withdrew towards Northwest direction,",2012-08-082,.,FSRR_2012_787,18843
2012,2012-VBHM,'2012-08-22,'08/22/2012,'08:39,CARAGA,SURIGAO DEL NORTE,ALEGRIA,ALIPAO,.,P166701002,M6701,125.60321,9.50337,GC 51P YL 8563 5212,.,COMBAT,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,1LT,10,1,0,0,0,0,0,0,0,0,0,0,2012-VBHM,"On 220840 Aug 2012, one (1) section of Charlie Coy, 30IB under 1LT BENJAMIN T DEPAY (INF) PA while conducting combat operation at GC 51P YL 8563 5212 vicinity Brgy Alipao, Alegria, Surigao del Norte encountered more or less ten (10) NPAs under unknown leader believed to be members of GF 16A, NEMRC. Firefight lasted for about ten (10) minutes. Afterwhich, the NPAs withdrew towards east direction.",2012-08-084,.,FSRR_2012_789,EMC08193
2012,2012-4WXB,'2012-08-22,'08/22/2012,'02:20,ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,ZAMBOANGA CITY,ZAMBOWOOD,.,P097332104,M7332,122.13439,6.94599,.,.,COMBAT (AFP w PNP),"EXPLOSION, IED",.,UNIDENTIFIED,ENEMY,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,2012-4WXB,"On 220200 Aug 2012, 31EODT, 3EODD, ASCOM, PA led by SSg Galagate (OS) PA together with, PNP bomb Squad/EIRT and K9 responded the IED explosion at  the residence of a certain Asadi Luna Munap  at vicinity Zone 8, Luzville, Brgy Zamboowood, Zamboanga City. Immediately, responding team conducted Render safe Procedure (RSP)  Post Blast Investigation (PBI) at the blast site and recovered some parts of improvised explosive device (IED)  locally used for illegal fishing  and inflicting injury to certain Eddie Climaco and his daughter identified as Lowi Climaco.",2012-08-081,.,FSRR_2012_792,18846
2012,2012-CQB5,'2012-08-23,'08/23/2012,'12:30,AUTONOMOUS REGION IN MUSLIM MINDANAO,BASILAN,MALUSO,MAHAYAHAY UPPER (ZONE II),.,P150704019,M0704,121.91065,6.53077,.,.,COMBAT,ENCOUNTER,LE,CRIMINAL,GOVERNMENT,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,1,0,1,0,0,0,0,0,0,SECTION,CPL,0,0,0,1,1,0,0,1,0,0,0,0,2012-CQB5,"On 231230 Aug 2012, Cpl Neri and seven (7) CAAs of 14SFC, 4SFBn, while conducting regular combat patrol at vic Upper Mahayahay, Bgy Tubigan and Maluso both of Basilan Province encountered undet number of LLEs which resulted to the death (KIA) of subject EP. After which the enemy withdraw towards different directions.",2012-08-088,.,FSRR_2012_794,18850
2012,2012-BF26,'2012-08-23,'08/23/2012,'20:30,AUTONOMOUS REGION IN MUSLIM MINDANAO,MAGUINDANAO,DATU SAUDI-AMPATUAN,SALBU,.,P153826013,M3826,124.4157,6.92814,GC 51N XH 569 661,.,COMBAT,HARASSMENT,BIFF,EXTREMIST,GOVERNMENT,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,COMPANY,1LT,0,0,0,0,0,0,0,0,0,0,0,0,2012-BF26,"On 232030 Aug 2012, Belated report. OOA 232030H August 2012, H22Mech Infantry Company stationed at Brgy Lower Salvo, DSA, Maguindanao GC 51N XH 569 661 was fired upon 60mm mortar by undetermined number of armed men believed to be BIFF positioned MOL five hundred (500) meters west of their position. Said mortar rounds did not explode and believed to be duds.",2012-08-091,.,FSRR_2012_793,emc08212
2012,2012-EYHS,'2012-08-23,'08/23/2012,'16:20,NORTHERN MINDANAO,MISAMIS OCCIDENTAL,CONCEPCION,UPPER POTONGAN,.,P104206017,M4206,123.61876,8.40722,.,.,COMBAT,HARASSMENT,LE,CRIMINAL,ENEMY,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,5,0,0,1,1,0,0,1,0,1,0,0,2012-EYHS,"On 231630 Aug 2012, Upper Potongan Det, Brgy Upper Potongan, Concepcion, Mis Occ under Sgt Gines (Inf) PA, Det Commander was fired upon by MOL five (5) insurgents about 150 to 200 meters away from West direction using M16 rifle and carbine rifle. The incident lasted for about five (5) minutes. Afterwhich, the perpetrators withdraw towards unknown direction.",2012-08-090,.,FSRR_2012_795,18851
